DATE,Demand (MW),Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall
2024-06-22 09:00:00,1165,3,26,15.61,54,9,6,6,0,4.1,0.0
2024-06-22 10:00:00,1271,3,24,15.05,57,10,6,6,0,1.5,0.0
2024-06-22 11:00:00,1393,3,24,15.05,57,11,6,6,0,2.6,0.0
2024-06-22 12:00:00,1503,3,24,15.01,57,12,6,6,0,2.6,0.0
2024-06-22 13:00:00,1615,3,26,15.65,52,13,6,6,0,3.6,0.0
2024-06-22 14:00:00,1723,3,27,15.05,49,14,6,6,0,3.6,0.0
2024-06-22 15:00:00,1806,3,27,15.01,49,15,6,6,0,3.6,0.0
2024-06-22 16:00:00,1857,3,30,14.45,39,16,6,6,0,4.1,0.0
2024-06-22 17:00:00,1882,3,32,13.35,32,17,6,6,0,2.6,0.0
2024-06-22 18:00:00,1833,3,32,13.31,32,18,6,6,0,2.6,0.0
2024-06-22 19:00:00,1749,3,34,12.25,26,19,6,6,0,2.1,0.0
2024-06-22 20:00:00,1637,3,36,11.75,24,20,6,6,0,2.6,0.0
2024-06-22 21:00:00,1540,3,36,11.71,24,21,6,6,0,2.6,0.0
2024-06-22 22:00:00,1411,3,36,8.35,18,22,6,6,0,4.1,0.0
2024-06-22 23:00:00,1302,3,36,6.15,16,23,6,6,0,3.6,0.0
2024-06-23 00:00:00,1213,3,36,6.11,16,0,7,6,0,4.1,0.0
2024-06-23 01:00:00,1145,3,35,10.05,22,1,7,6,0,2.6,0.0
2024-06-23 02:00:00,1078,3,33,8.95,22,2,7,6,0,2.1,0.0
2024-06-23 03:00:00,1025,3,33,8.91,22,3,7,6,0,2.6,0.0
2024-06-23 04:00:00,979,3,30,9.45,28,4,7,6,0,3.1,0.0
2024-06-23 05:00:00,951,3,28,15.05,45,5,7,6,0,8.2,0.0
2024-06-23 06:00:00,927,3,28,15.01,44,6,7,6,0,7.2,0.0
2024-06-23 07:00:00,973,3,27,16.75,54,7,7,6,0,5.1,0.0
2024-06-23 08:00:00,1051,3,26,16.75,56,8,7,6,0,4.6,0.0
2024-06-23 09:00:00,1157,3,26,16.71,56,9,7,6,0,4.6,0.0
2024-06-23 10:00:00,1294,3,26,15.65,54,10,7,6,0,3.1,0.0
2024-06-23 11:00:00,1434,3,24,16.15,60,11,7,6,0,3.1,0.0
2024-06-23 12:00:00,1568,3,24,16.11,60,12,7,6,0,3.1,0.0
2024-06-23 13:00:00,1691,3,28,14.45,44,13,7,6,0,2.1,0.0
2024-06-23 14:00:00,1798,3,28,13.95,41,14,7,6,0,1.5,0.0
2024-06-23 15:00:00,1882,3,28,13.91,41,15,7,6,0,2.6,0.0
2024-06-23 16:00:00,1937,3,33,11.75,27,16,7,6,0,2.1,0.0
2024-06-23 17:00:00,1978,3,35,10.65,23,17,7,6,0,2.6,0.0
2024-06-23 18:00:00,1958,3,35,10.61,23,18,7,6,0,3.1,0.0
2024-06-23 19:00:00,1861,3,37,10.05,20,19,7,6,0,4.6,0.0
2024-06-23 20:00:00,1755,3,38,9.45,17,20,7,6,0,2.6,0.0
2024-06-23 21:00:00,1638,3,38,9.41,17,21,7,6,0,2.6,0.0
2024-06-23 22:00:00,1504,3,38,8.35,16,22,7,6,0,0.0,0.0
2024-06-23 23:00:00,1364,3,37,7.85,17,23,7,6,0,3.6,0.0
2024-06-24 00:00:00,1234,3,37,7.81,17,0,1,6,0,4.1,0.0
2024-06-24 01:00:00,1165,3,37,6.75,16,1,1,6,0,4.6,0.0
2024-06-24 02:00:00,1102,3,36,6.15,16,2,1,6,0,4.1,0.0
2024-06-24 03:00:00,1060,3,36,6.11,16,3,1,6,0,4.6,0.0
2024-06-24 04:00:00,1043,3,33,5.65,18,4,1,6,0,5.1,0.0
2024-06-24 05:00:00,1049,3,32,5.05,19,5,1,6,0,3.6,0.0
2024-06-24 06:00:00,1068,3,32,5.01,19,6,1,6,0,3.6,0.0
2024-06-24 07:00:00,1143,3,29,8.95,28,7,1,6,0,4.6,0.0
2024-06-24 08:00:00,1279,3,28,9.45,31,8,1,6,0,2.1,0.0
2024-06-24 09:00:00,1405,3,28,9.41,31,9,1,6,0,3.1,0.0
2024-06-24 10:00:00,1555,3,27,10.05,34,10,1,6,0,2.6,0.0
2024-06-24 11:00:00,1703,3,27,10.05,34,11,1,6,0,2.1,0.0
2024-06-24 12:00:00,1852,3,27,10.01,34,12,1,6,0,2.1,0.0
2024-06-24 13:00:00,1987,3,29,10.65,32,13,1,6,0,2.6,0.0
2024-06-24 14:00:00,2071,3,31,11.75,30,14,1,6,0,2.1,0.0
2024-06-24 15:00:00,2136,3,31,11.71,30,15,1,6,0,2.1,0.0
2024-06-24 16:00:00,2181,3,34,12.25,26,16,1,6,0,1.5,0.0
2024-06-24 17:00:00,2155,3,36,10.65,22,17,1,6,0,2.1,0.0
2024-06-24 18:00:00,2097,3,36,10.61,22,18,1,6,0,2.1,0.0
2024-06-24 19:00:00,2024,3,39,8.35,16,19,1,6,0,2.1,0.0
2024-06-24 20:00:00,1901,3,39,8.35,15,20,1,6,0,3.1,0.0
2024-06-24 21:00:00,1791,3,39,8.309999999999999,15,21,1,6,0,3.6,0.0
2024-06-24 22:00:00,1626,3,38,8.35,16,22,1,6,0,3.6,0.0
2024-06-24 23:00:00,1477,3,38,8.35,16,23,1,6,0,2.1,0.0
2024-06-25 00:00:00,1350,3,38,8.309999999999999,16,0,2,6,0,2.1,0.0
2024-06-25 01:00:00,1250,3,38,7.85,16,1,2,6,0,2.1,0.0
2024-06-25 02:00:00,1182,3,37,7.85,17,2,2,6,0,0.0,0.0
2024-06-25 03:00:00,1131,3,37,7.81,17,3,2,6,0,9.3,0.0
2024-06-25 04:00:00,1102,3,33,11.75,28,4,2,6,0,5.7,0.0
2024-06-25 05:00:00,1116,3,32,11.15,27,5,2,6,0,5.1,0.0
2024-06-25 06:00:00,1129,3,32,11.11,27,6,2,6,0,5.1,0.0
2024-06-25 07:00:00,1219,3,31,11.15,30,7,2,6,0,4.6,0.0
2024-06-25 08:00:00,1329,3,30,10.65,30,8,2,6,0,5.1,0.0
2024-06-25 09:00:00,1450,3,30,10.61,30,9,2,6,0,5.1,0.0
2024-06-25 10:00:00,1621,3,29,11.15,33,10,2,6,0,2.6,0.0
2024-06-25 11:00:00,1756,3,29,11.15,33,11,2,6,0,5.1,0.0
2024-06-25 12:00:00,1920,3,29,11.11,33,12,2,6,0,5.1,0.0
2024-06-25 13:00:00,2064,3,30,11.75,32,13,2,6,0,2.1,0.0
2024-06-25 14:00:00,2187,3,32,12.25,30,14,2,6,0,4.1,0.0
2024-06-25 15:00:00,2269,3,32,12.21,30,15,2,6,0,4.1,0.0
2024-06-25 16:00:00,2314,3,36,11.75,24,16,2,6,0,0.0,0.0
2024-06-25 17:00:00,2310,3,37,12.25,22,17,2,6,0,2.6,0.0
2024-06-25 18:00:00,2286,3,37,12.21,22,18,2,6,0,2.6,0.0
2024-06-25 19:00:00,2212,3,39,10.65,18,19,2,6,0,0.0,0.0
2024-06-25 20:00:00,2086,3,41,9.45,15,20,2,6,0,3.1,0.0
2024-06-25 21:00:00,1966,3,41,9.41,15,21,2,6,0,3.1,0.0
2024-06-25 22:00:00,1780,3,41,8.95,15,22,2,6,0,0.0,0.0
2024-06-25 23:00:00,1610,3,41,8.35,14,23,2,6,0,2.6,0.0
2024-06-26 00:00:00,1489,3,41,8.309999999999999,14,0,3,6,0,2.6,0.0
2024-06-26 01:00:00,1371,3,39,8.35,16,1,3,6,0,1.5,0.0
2024-06-26 02:00:00,1313,3,39,8.35,16,2,3,6,0,2.6,0.0
2024-06-26 03:00:00,1266,3,39,8.309999999999999,16,3,3,6,0,7.2,0.0
2024-06-26 04:00:00,1242,3,37,9.45,19,4,3,6,0,6.7,0.0
2024-06-26 05:00:00,1255,3,34,11.15,25,5,3,6,0,12.4,0.0
2024-06-26 06:00:00,1263,3,33,12.21,29,6,3,6,0,9.8,0.0
2024-06-26 07:00:00,1321,3,32,12.85,32,7,3,6,0,0.0,0.0
2024-06-26 08:00:00,1462,3,32,12.25,30,8,3,6,0,4.6,0.0
2024-06-26 09:00:00,1560,3,32,12.21,30,9,3,6,0,6.2,0.0
2024-06-26 10:00:00,1693,3,30,13.35,36,10,3,6,0,6.2,0.0
2024-06-26 11:00:00,1863,3,29,14.45,40,11,3,6,0,6.2,0.0
2024-06-26 12:00:00,2008,3,29,14.41,40,12,3,6,0,6.2,0.0
2024-06-26 13:00:00,2133,3,30,14.45,39,13,3,6,0,5.1,0.0
2024-06-26 14:00:00,2265,3,33,14.45,32,14,3,6,0,2.6,0.0
2024-06-26 15:00:00,2274,3,33,14.41,32,15,3,6,0,2.6,0.0
2024-06-26 16:00:00,2220,3,36,13.35,26,16,3,6,0,3.6,0.0
2024-06-26 17:00:00,2177,3,37,12.85,23,17,3,6,0,2.1,0.0
2024-06-26 18:00:00,2060,3,37,12.81,23,18,3,6,0,2.1,0.0
2024-06-26 19:00:00,1906,3,41,10.65,17,19,3,6,0,2.1,0.0
2024-06-26 20:00:00,1748,3,40,10.05,17,20,3,6,0,1.5,0.0
2024-06-26 21:00:00,1655,3,39,11.15,19,21,3,6,0,5.7,0.0
2024-06-26 22:00:00,1531,3,39,10.65,18,22,3,6,0,4.6,0.0
2024-06-26 23:00:00,1393,3,40,10.65,17,23,3,6,0,3.6,0.0
2024-06-27 00:00:00,1275,3,41,10.61,17,0,4,6,0,8.8,0.0
2024-06-27 01:00:00,1181,3,36,11.75,24,1,4,6,0,11.8,0.0
2024-06-27 02:00:00,1129,3,29,16.0,45,2,4,6,0,6.2,0.0
2024-06-27 03:00:00,1093,3,29,16.009999999999998,45,3,4,6,0,6.2,0.0
2024-06-27 04:00:00,1091,3,31,14.45,37,4,4,6,0,7.2,0.0
2024-06-27 05:00:00,1106,3,28,16.75,51,5,4,6,0,6.7,0.0
2024-06-27 06:00:00,1140,3,28,16.71,51,6,4,6,0,6.7,0.0
2024-06-27 07:00:00,1167,3,28,14.45,44,7,4,6,0,6.2,0.0
2024-06-27 08:00:00,1227,3,28,13.95,42,8,4,6,0,2.1,0.0
2024-06-27 09:00:00,1322,3,28,13.91,42,9,4,6,0,3.1,0.0
2024-06-27 10:00:00,1422,3,27,16.15,51,10,4,6,0,3.1,0.0
2024-06-27 11:00:00,1568,3,27,16.75,54,11,4,6,0,4.6,0.0
2024-06-27 12:00:00,1658,3,27,16.71,54,12,4,6,0,4.6,0.0
2024-06-27 13:00:00,1778,3,26,17.25,58,13,4,6,0,5.1,0.0
2024-06-27 14:00:00,1891,3,27,17.25,54,14,4,6,0,3.1,0.0
2024-06-27 15:00:00,1937,3,27,17.21,54,15,4,6,0,3.1,0.0
2024-06-27 16:00:00,1969,3,31,16.75,42,16,4,6,0,3.1,0.0
2024-06-27 17:00:00,1941,3,34,16.15,35,17,4,6,0,2.6,0.0
2024-06-27 18:00:00,1845,3,34,16.11,35,18,4,6,0,2.6,0.0
2024-06-27 19:00:00,1748,3,34,15.65,33,19,4,6,0,4.1,0.0
2024-06-27 20:00:00,1680,3,35,15.65,31,20,4,6,0,4.6,0.0
2024-06-27 21:00:00,1599,3,35,15.61,31,21,4,6,0,4.6,0.0
2024-06-27 22:00:00,1480,3,36,12.85,25,22,4,6,0,2.6,0.0
2024-06-27 23:00:00,1358,3,34,12.25,26,23,4,6,0,1.5,0.0
2024-06-28 00:00:00,1251,3,34,12.21,26,0,5,6,0,7.2,0.0
2024-06-28 01:00:00,1200,3,32,14.45,34,1,5,6,0,5.7,0.0
2024-06-28 02:00:00,1127,3,32,15.05,36,2,5,6,0,4.6,0.0
2024-06-28 03:00:00,1099,3,32,15.01,36,3,5,6,0,4.6,0.0
2024-06-28 04:00:00,1097,3,31,14.45,37,4,5,6,0,4.1,0.0
2024-06-28 05:00:00,1110,3,31,14.45,37,5,5,6,0,1.5,0.0
2024-06-28 06:00:00,1127,3,31,14.41,37,6,5,6,0,6.2,0.0
2024-06-28 07:00:00,1175,3,29,15.05,43,7,5,6,0,0.0,0.0
2024-06-28 08:00:00,1234,3,29,13.35,38,8,5,6,0,3.6,0.0
2024-06-28 09:00:00,1342,3,29,13.31,38,9,5,6,0,4.1,0.0
2024-06-28 10:00:00,1460,3,27,14.45,45,10,5,6,0,4.1,0.0
2024-06-28 11:00:00,1589,3,28,13.95,42,11,5,6,0,3.1,0.0
2024-06-28 12:00:00,1705,3,28,13.91,42,12,5,6,0,3.1,0.0
2024-06-28 13:00:00,1828,3,28,14.45,43,13,5,6,0,2.1,0.0
2024-06-28 14:00:00,1962,3,30,15.05,40,14,5,6,0,2.6,0.0
2024-06-28 15:00:00,2069,3,30,15.01,40,15,5,6,0,2.6,0.0
2024-06-28 16:00:00,2117,3,32,15.05,35,16,5,6,0,1.5,0.0
2024-06-28 17:00:00,2131,3,34,14.45,31,17,5,6,0,3.1,0.0
2024-06-28 18:00:00,2116,3,34,14.41,31,18,5,6,0,3.1,0.0
2024-06-28 19:00:00,2025,3,37,13.35,24,19,5,6,0,4.1,0.0
2024-06-28 20:00:00,1899,3,38,12.85,23,20,5,6,0,2.6,0.0
2024-06-28 21:00:00,1792,3,38,12.81,22,21,5,6,0,3.6,0.0
2024-06-28 22:00:00,1639,3,38,11.75,20,22,5,6,0,1.5,0.0
2024-06-28 23:00:00,1523,3,39,11.75,20,23,5,6,0,0.0,0.0
2024-06-29 00:00:00,1423,3,39,11.71,20,0,6,6,0,3.1,0.0
2024-06-29 01:00:00,1304,3,37,11.15,21,1,6,6,0,1.5,0.0
2024-06-29 02:00:00,1236,3,37,10.65,21,2,6,6,0,1.5,0.0
2024-06-29 03:00:00,1183,3,37,10.61,21,3,6,6,0,2.1,0.0
2024-06-29 04:00:00,1132,3,36,9.45,20,4,6,6,0,5.1,0.0
2024-06-29 05:00:00,902,3,34,10.65,24,5,6,6,0,4.1,0.0
2024-06-29 06:00:00,1088,3,34,10.61,24,6,6,6,0,4.1,0.0
2024-06-29 07:00:00,1135,3,33,10.65,26,7,6,6,0,3.1,0.0
2024-06-29 08:00:00,1237,3,30,10.65,30,8,6,6,0,0.0,0.0
2024-06-29 09:00:00,1368,3,30,10.61,30,9,6,6,0,2.6,0.0
2024-06-29 10:00:00,1533,3,29,10.65,31,10,6,6,0,2.6,0.0
2024-06-29 11:00:00,1698,3,29,10.65,31,11,6,6,0,3.6,0.0
2024-06-29 12:00:00,1840,3,29,10.61,31,12,6,6,0,3.6,0.0
2024-06-29 13:00:00,1999,3,30,10.65,30,13,6,6,0,2.1,0.0
2024-06-29 14:00:00,2112,3,32,10.65,27,14,6,6,0,0.0,0.0
2024-06-29 15:00:00,2161,3,32,10.61,27,15,6,6,0,0.0,0.0
2024-06-29 16:00:00,2132,3,35,12.25,25,16,6,6,0,3.1,0.0
2024-06-29 17:00:00,2129,3,37,12.25,22,17,6,6,0,3.6,0.0
2024-06-29 18:00:00,2049,3,37,12.21,22,18,6,6,0,3.6,0.0
2024-06-29 19:00:00,1942,3,39,12.25,20,19,6,6,0,1.5,0.0
2024-06-29 20:00:00,1833,3,40,11.75,19,20,6,6,0,4.6,0.0
2024-06-29 21:00:00,1732,3,40,11.71,19,21,6,6,0,8.2,0.0
2024-06-29 22:00:00,1609,3,42,10.05,15,22,6,6,0,7.2,0.0
2024-06-29 23:00:00,1488,3,40,12.85,20,23,6,6,0,7.2,0.0
2024-06-30 00:00:00,1383,3,40,12.81,20,0,7,6,0,9.8,0.0
2024-06-30 01:00:00,1297,3,37,7.85,17,1,7,6,0,10.8,0.0
2024-06-30 02:00:00,1218,3,36,8.35,19,2,7,6,0,8.2,0.0
2024-06-30 03:00:00,1156,3,36,8.309999999999999,19,3,7,6,0,8.2,0.0
2024-06-30 04:00:00,1125,3,32,12.85,31,4,7,6,0,5.7,0.0
2024-06-30 05:00:00,1096,3,31,13.35,34,5,7,6,0,8.2,0.0
2024-06-30 06:00:00,1059,3,31,13.31,34,6,7,6,0,8.2,0.0
2024-06-30 07:00:00,1103,3,29,15.65,43,7,7,6,0,6.7,0.0
2024-06-30 08:00:00,1186,3,28,15.65,46,8,7,6,0,4.1,0.0
2024-06-30 09:00:00,1314,3,28,15.61,46,9,7,6,0,4.1,0.0
2024-06-30 10:00:00,1431,3,27,16.15,51,10,7,6,0,3.6,0.0
2024-06-30 11:00:00,1552,3,27,16.15,51,11,7,6,0,3.1,0.0
2024-06-30 12:00:00,1689,3,27,16.11,51,12,7,6,0,4.6,0.0
2024-06-30 13:00:00,1796,3,28,16.15,48,13,7,6,0,3.1,0.0
2024-06-30 14:00:00,1710,3,30,16.15,43,14,7,6,0,4.1,0.0
2024-06-30 15:00:00,1631,3,30,16.11,43,15,7,6,0,6.7,0.0
2024-06-30 16:00:00,1602,3,33,16.15,36,16,7,6,0,6.2,0.0
2024-06-30 17:00:00,1596,3,35,15.65,31,17,7,6,0,3.6,0.0
2024-06-30 18:00:00,1600,3,35,15.61,31,18,7,6,0,5.1,0.0
2024-06-30 19:00:00,1568,3,36,14.45,27,19,7,6,0,8.8,0.0
2024-06-30 20:00:00,1526,3,26,19.05,65,20,7,6,0,3.6,2.5
2024-06-30 21:00:00,1467,3,29,18.31,53,21,7,6,0,4.1,0.0
2024-06-30 22:00:00,1357,3,30,17.25,46,22,7,6,0,4.6,0.0
2024-06-30 23:00:00,1251,3,32,18.95,47,23,7,6,0,8.2,0.0
2024-07-01 00:00:00,1159,3,32,18.91,47,0,1,7,0,8.2,16.0
2024-07-01 01:00:00,1095,3,29,17.25,49,1,1,7,0,2.6,0.0
2024-07-01 02:00:00,1034,3,29,16.75,48,2,1,7,0,4.1,0.0
2024-07-01 03:00:00,1010,3,29,16.71,48,3,1,7,0,4.1,0.0
2024-07-01 04:00:00,1001,3,28,18.35,55,4,1,7,0,5.7,0.0
2024-07-01 05:00:00,1033,3,26,18.35,64,5,1,7,0,4.1,0.0
2024-07-01 06:00:00,1052,3,26,18.31,64,6,1,7,0,4.1,0.0
2024-07-01 07:00:00,1122,3,26,18.35,64,7,1,7,0,3.6,0.0
2024-07-01 08:00:00,1216,3,24,18.35,69,8,1,7,0,4.1,0.0
2024-07-01 09:00:00,1327,3,24,18.31,69,9,1,7,0,4.1,0.0
2024-07-01 10:00:00,1458,3,24,17.85,69,10,1,7,0,3.6,0.0
2024-07-01 11:00:00,1582,3,23,18.35,76,11,1,7,0,3.6,0.0
2024-07-01 12:00:00,1707,3,23,18.31,76,12,1,7,0,3.6,16.3
2024-07-01 13:00:00,1848,3,25,18.35,66,13,1,7,0,3.1,0.0
2024-07-01 14:00:00,1938,3,27,18.35,58,14,1,7,0,1.5,0.0
2024-07-01 15:00:00,1993,3,27,18.31,58,15,1,7,0,3.6,0.0
2024-07-01 16:00:00,1968,3,31,15.65,39,16,1,7,0,2.6,0.0
2024-07-01 17:00:00,1935,3,33,15.65,35,17,1,7,0,2.6,0.0
2024-07-01 18:00:00,1892,3,33,15.61,35,18,1,7,0,2.6,0.0
2024-07-01 19:00:00,1836,3,36,14.45,27,19,1,7,0,2.6,0.0
2024-07-01 20:00:00,1766,3,37,12.85,23,20,1,7,0,5.1,0.0
2024-07-01 21:00:00,1675,3,37,12.81,23,21,1,7,0,7.7,0.0
2024-07-01 22:00:00,1539,3,37,12.25,22,22,1,7,0,5.7,0.0
2024-07-01 23:00:00,1406,3,37,11.15,21,23,1,7,0,5.7,0.0
2024-07-02 00:00:00,1304,3,37,11.11,21,0,2,7,0,5.7,0.0
2024-07-02 01:00:00,1206,3,35,11.15,23,1,2,7,0,4.6,0.0
2024-07-02 02:00:00,1132,3,34,11.75,26,2,2,7,0,2.6,0.0
2024-07-02 03:00:00,1082,3,34,11.71,26,3,2,7,0,2.6,0.0
2024-07-02 04:00:00,1059,3,33,12.85,29,4,2,7,0,6.2,0.0
2024-07-02 05:00:00,1068,3,31,15.05,39,5,2,7,0,6.7,0.0
2024-07-02 06:00:00,1090,3,31,15.01,39,6,2,7,0,6.7,0.0
2024-07-02 07:00:00,1160,3,26,16.75,56,7,2,7,0,8.2,0.0
2024-07-02 08:00:00,1231,3,24,17.25,66,8,2,7,0,8.8,0.0
2024-07-02 09:00:00,1346,3,24,17.21,66,9,2,7,0,8.8,0.0
2024-07-02 10:00:00,1542,3,24,16.15,62,10,2,7,0,5.7,0.0
2024-07-02 11:00:00,1651,3,24,16.15,60,11,2,7,0,5.7,0.0
2024-07-02 12:00:00,1946,3,24,16.11,60,12,2,7,0,5.7,0.0
2024-07-02 13:00:00,1911,3,25,17.25,62,13,2,7,0,3.6,0.0
2024-07-02 14:00:00,2021,3,27,17.25,54,14,2,7,0,3.1,0.0
2024-07-02 15:00:00,2125,3,27,17.21,54,15,2,7,0,3.1,0.0
2024-07-02 16:00:00,2123,3,32,15.65,37,16,2,7,0,1.5,0.0
2024-07-02 17:00:00,2068,3,34,15.05,31,17,2,7,0,2.1,0.0
2024-07-02 18:00:00,1990,3,34,15.01,31,18,2,7,0,2.1,0.0
2024-07-02 19:00:00,1843,3,37,12.85,23,19,2,7,0,3.1,0.0
2024-07-02 20:00:00,1648,3,38,11.75,21,20,2,7,0,2.1,0.0
2024-07-02 21:00:00,1505,3,38,11.71,21,21,2,7,0,2.1,0.0
2024-07-02 22:00:00,1368,3,38,12.25,22,22,2,7,0,2.6,0.0
2024-07-02 23:00:00,1241,3,38,12.25,21,23,2,7,0,3.1,0.0
2024-07-03 00:00:00,1139,3,38,11.71,21,0,3,7,0,5.7,0.0
2024-07-03 01:00:00,1063,3,30,16.0,43,1,3,7,0,6.7,1.5
2024-07-03 02:00:00,1005,3,29,17.05,48,2,3,7,0,5.7,0.0
2024-07-03 03:00:00,991,3,27,18.31,60,3,3,7,0,8.8,1.0
2024-07-03 04:00:00,993,3,24,19.45,76,4,3,7,0,9.3,0.5
2024-07-03 05:00:00,1033,3,23,20.05,84,5,3,7,0,6.2,2.5
2024-07-03 06:00:00,1057,3,23,20.01,84,6,3,7,0,6.2,6.0
2024-07-03 07:00:00,1106,3,23,18.35,74,7,3,7,0,1.5,0.0
2024-07-03 08:00:00,1164,3,23,18.95,76,8,3,7,0,3.1,0.0
2024-07-03 09:00:00,1259,3,23,18.91,76,9,3,7,0,3.1,0.3
2024-07-03 10:00:00,1395,3,23,18.95,76,10,3,7,0,2.1,0.0
2024-07-03 11:00:00,1487,3,23,18.95,76,11,3,7,0,1.5,0.0
2024-07-03 12:00:00,1563,3,23,18.91,76,12,3,7,0,2.6,0.0
2024-07-03 13:00:00,1649,3,24,19.45,74,13,3,7,0,3.1,0.0
2024-07-03 14:00:00,1723,3,26,18.95,66,14,3,7,0,1.5,0.0
2024-07-03 15:00:00,1772,3,26,18.91,66,15,3,7,0,1.5,0.0
2024-07-03 16:00:00,1833,3,29,16.75,46,16,3,7,0,1.5,0.0
2024-07-03 17:00:00,1836,3,31,15.65,40,17,3,7,0,3.1,0.0
2024-07-03 18:00:00,1836,3,31,15.61,40,18,3,7,0,3.6,0.0
2024-07-03 19:00:00,1742,3,33,14.45,33,19,3,7,0,2.1,0.0
2024-07-03 20:00:00,1717,3,33,15.05,34,20,3,7,0,4.6,0.0
2024-07-03 21:00:00,1565,3,33,15.01,34,21,3,7,0,5.7,0.0
2024-07-03 22:00:00,1404,3,34,13.95,29,22,3,7,0,1.5,0.0
2024-07-03 23:00:00,1310,3,36,12.85,25,23,3,7,0,5.1,0.0
2024-07-04 00:00:00,1228,3,36,12.81,25,0,4,7,1,5.1,0.0
2024-07-04 01:00:00,1149,3,33,11.75,27,1,4,7,1,4.1,0.0
2024-07-04 02:00:00,1092,3,33,12.25,29,2,4,7,1,4.1,0.0
2024-07-04 03:00:00,1050,3,33,12.21,29,3,4,7,1,4.1,0.0
2024-07-04 04:00:00,1031,3,32,13.35,33,4,4,7,1,2.6,0.0
2024-07-04 05:00:00,1023,3,31,15.05,39,5,4,7,1,1.5,0.0
2024-07-04 06:00:00,1009,3,31,15.01,39,6,4,7,1,1.5,0.0
2024-07-04 07:00:00,1025,3,31,12.85,33,7,4,7,1,1.5,0.0
2024-07-04 08:00:00,1083,3,29,14.45,40,8,4,7,1,2.6,0.0
2024-07-04 09:00:00,1187,3,29,14.41,40,9,4,7,1,2.6,0.0
2024-07-04 10:00:00,1312,3,28,17.25,52,10,4,7,1,1.5,0.0
2024-07-04 11:00:00,1450,3,27,17.85,56,11,4,7,1,0.0,0.0
2024-07-04 12:00:00,1602,3,28,17.25,52,12,4,7,1,0.0,0.0
2024-07-04 13:00:00,1738,3,30,13.35,36,13,4,7,1,3.1,0.0
2024-07-04 14:00:00,1786,3,31,13.35,34,14,4,7,1,6.7,0.0
2024-07-04 15:00:00,1820,3,31,13.31,34,15,4,7,1,8.8,0.0
2024-07-04 16:00:00,1808,3,33,13.35,30,16,4,7,1,6.2,0.0
2024-07-04 17:00:00,1786,3,35,12.85,26,17,4,7,1,3.1,0.0
2024-07-04 18:00:00,1746,3,35,12.81,26,18,4,7,1,3.6,0.0
2024-07-04 19:00:00,1665,3,36,12.25,24,19,4,7,1,3.1,0.0
2024-07-04 20:00:00,1587,3,36,12.85,25,20,4,7,1,5.1,0.0
2024-07-04 21:00:00,1498,3,36,12.81,25,21,4,7,1,5.1,0.0
2024-07-04 22:00:00,1411,3,37,8.35,18,22,4,7,1,1.5,0.0
2024-07-04 23:00:00,1329,3,37,8.35,17,23,4,7,1,1.5,0.0
2024-07-05 00:00:00,1245,3,37,8.309999999999999,17,0,5,7,0,4.1,0.0
2024-07-05 01:00:00,1166,3,36,9.45,20,1,5,7,0,2.1,0.0
2024-07-05 02:00:00,1102,3,34,10.65,24,2,5,7,0,3.6,0.0
2024-07-05 03:00:00,1061,3,34,10.61,24,3,5,7,0,5.7,0.0
2024-07-05 04:00:00,1036,3,31,12.25,31,4,5,7,0,5.1,0.0
2024-07-05 05:00:00,1031,3,31,12.85,34,5,5,7,0,0.0,0.0
2024-07-05 06:00:00,1030,3,31,12.81,34,6,5,7,0,2.6,0.0
2024-07-05 07:00:00,1086,3,29,11.75,34,7,5,7,0,5.7,0.0
2024-07-05 08:00:00,1193,3,28,12.25,37,8,5,7,0,3.6,0.0
2024-07-05 09:00:00,1307,3,28,12.21,37,9,5,7,0,4.6,0.0
2024-07-05 10:00:00,1393,3,27,12.85,42,10,5,7,0,2.6,0.0
2024-07-05 11:00:00,1577,3,26,13.35,45,11,5,7,0,2.1,0.0
2024-07-05 12:00:00,1676,3,26,13.31,45,12,5,7,0,4.1,0.0
2024-07-05 13:00:00,1793,3,28,13.35,40,13,5,7,0,4.6,0.0
2024-07-05 14:00:00,1938,3,30,13.95,37,14,5,7,0,4.1,0.0
2024-07-05 15:00:00,1998,3,30,13.91,37,15,5,7,0,4.1,0.0
2024-07-05 16:00:00,1949,3,33,13.95,32,16,5,7,0,5.7,0.0
2024-07-05 17:00:00,1804,3,34,13.35,29,17,5,7,0,2.6,0.0
2024-07-05 18:00:00,1661,3,34,13.31,29,18,5,7,0,2.6,0.0
2024-07-05 19:00:00,1578,3,37,12.85,23,19,5,7,0,2.6,0.0
2024-07-05 20:00:00,1508,3,37,12.85,24,20,5,7,0,2.1,0.0
2024-07-05 21:00:00,1429,3,37,12.81,24,21,5,7,0,2.1,0.0
2024-07-05 22:00:00,1309,3,39,8.05,15,22,5,7,0,8.8,0.0
2024-07-05 23:00:00,1200,3,27,15.05,48,23,5,7,0,13.4,21.8
2024-07-06 00:00:00,1107,3,26,15.61,52,0,6,7,0,10.8,23.0
2024-07-06 01:00:00,1042,3,28,12.25,38,1,6,7,0,8.8,0.0
2024-07-06 02:00:00,997,3,28,12.85,40,2,6,7,0,6.2,0.0
2024-07-06 03:00:00,959,3,28,12.81,40,3,6,7,0,6.2,0.0
